Date,HE,String,DA Price,RT Price
8/27/2020,15,4008,26.54,36.2
8/27/2020,16,4008,29.52,31.67
8/27/2020,17,4008,30.52,24.41
8/27/2020,18,4008,32.19,24.55
8/27/2020,19,4008,30.63,22.32
8/27/2020,20,4008,28.89,29.45
8/27/2020,21,4008,29.44,19.23
8/27/2020,22,4008,23.67,21.41
8/27/2020,23,4008,20.12,14.87
8/27/2020,24,4008,17.15,14.47
8/28/2020,1,4008,15.56,14.62
8/28/2020,2,4008,14.98,15.45
8/28/2020,3,4008,15.1,14.58
8/28/2020,4,4008,14.9,14.04
8/28/2020,5,4008,14.92,12.69
8/28/2020,6,4008,15.24,13.32
8/28/2020,7,4008,15.59,14.09
8/28/2020,8,4008,15.71,14.78
8/28/2020,9,4008,16.28,16.72
8/28/2020,10,4008,17.38,16.74
8/28/2020,11,4008,18.1,15.96
8/28/2020,12,4008,20.01,25.33
8/28/2020,13,4008,22.12,29.76
8/28/2020,14,4008,23.73,16.26
8/28/2020,15,4008,26.1,17.38
8/28/2020,16,4008,28.63,18.5
8/28/2020,17,4008,31.56,28.4
8/28/2020,18,4008,31.98,31.25
8/28/2020,19,4008,29.79,29.3
8/28/2020,20,4008,27,25.8
8/28/2020,21,4008,26.25,25.85
8/28/2020,22,4008,22.65,20.32
8/28/2020,23,4008,20.13,15.64
8/28/2020,24,4008,19.74,23.99
8/29/2020,1,4008,21.12,15.7
8/29/2020,2,4008,18.93,16.58
8/29/2020,3,4008,17.52,15.65
8/29/2020,4,4008,16.35,14.51
8/29/2020,5,4008,16.14,14.03
8/29/2020,6,4008,17.14,14.53
8/29/2020,7,4008,17.02,14.18
8/29/2020,8,4008,18.41,14.9
8/29/2020,9,4008,18.42,18.99
8/29/2020,10,4008,21.34,26.11
8/29/2020,11,4008,21.86,30.05
8/29/2020,12,4008,24.03,26.27
8/29/2020,13,4008,25.12,27.03
8/29/2020,14,4008,26.93,26.64
8/29/2020,15,4008,25.34,24.15
8/29/2020,16,4008,27.18,17.09
8/29/2020,17,4008,28.76,23.49
8/29/2020,18,4008,30.07,33.42
8/29/2020,19,4008,29.71,35.42
8/29/2020,20,4008,28.89,40.81
8/29/2020,21,4008,26.44,37.82
8/29/2020,22,4008,23.27,30.26
8/29/2020,23,4008,22.16,31.74
8/29/2020,24,4008,18.68,28.82
8/30/2020,1,4008,16.96,15.81
8/30/2020,2,4008,15.55,12.86
8/30/2020,3,4008,15.54,11.98
8/30/2020,4,4008,12.32,11.77
8/30/2020,5,4008,12.14,11.9
8/30/2020,6,4008,11.91,12.82
8/30/2020,7,4008,10.3,12.08
8/30/2020,8,4008,11.16,13.46
8/30/2020,9,4008,12.64,14.98
8/30/2020,10,4008,13.66,13.54
8/30/2020,11,4008,14.91,11.84
8/30/2020,12,4008,15.35,12.78
8/30/2020,13,4008,15.59,12.14
8/30/2020,14,4008,15.68,10.83
8/30/2020,15,4008,15.62,10.26
8/30/2020,16,4008,15.79,10.5
8/30/2020,17,4008,17.38,10.18
8/30/2020,18,4008,20.44,15.68
8/30/2020,19,4008,20.43,28.28
8/30/2020,20,4008,18.7,12.92
8/30/2020,21,4008,16.87,18.59
8/30/2020,22,4008,15.67,15.1
8/30/2020,23,4008,14.2,7.85
8/30/2020,24,4008,13.16,3.03
8/31/2020,1,4008,12.16,9.62
8/31/2020,2,4008,12.03,13.9
8/31/2020,3,4008,11.13,10.31
8/31/2020,4,4008,10.59,9.32
8/31/2020,5,4008,11.7,10.78
8/31/2020,6,4008,12.04,9.9
8/31/2020,7,4008,13.14,9.73
8/31/2020,8,4008,14.82,8.87
8/31/2020,9,4008,15.58,8.32
8/31/2020,10,4008,15.68,7.33
8/31/2020,11,4008,15.58,11.9
8/31/2020,12,4008,15.71,13.21
8/31/2020,13,4008,15.99,14.17
8/31/2020,14,4008,16.71,14.58
8/31/2020,15,4008,16.83,14.09
8/31/2020,16,4008,18.99,12.87
8/31/2020,17,4008,21.33,14.18
8/31/2020,18,4008,24.04,20.4
8/31/2020,19,4008,21.77,20.34
8/31/2020,20,4008,20.56,21.41
8/31/2020,21,4008,16.08,17.78
8/31/2020,22,4008,15.83,17.16
8/31/2020,23,4008,15.57,14.29
8/31/2020,24,4008,15.64,17.98
7/1/2020,1,4008,16.49,15.24
7/1/2020,2,4008,15.03,15.05
7/1/2020,3,4008,14.28,14.25
7/1/2020,4,4008,14.19,13.59
7/1/2020,5,4008,14.3,13.61
7/1/2020,6,4008,15.1,13.85
7/1/2020,7,4008,17.45,14
7/1/2020,8,4008,21.7,14.44
7/1/2020,9,4008,17.43,15.1
7/1/2020,10,4008,18.38,15.07
7/1/2020,11,4008,18.68,15.55
7/1/2020,12,4008,20.01,15.76
7/1/2020,13,4008,18.42,15.48
7/1/2020,14,4008,21.71,16.61
7/1/2020,15,4008,23.7,20.6
7/1/2020,16,4008,23.69,20.14
7/1/2020,17,4008,23.69,20.1
7/1/2020,18,4008,26.71,20.45
7/1/2020,19,4008,23.29,18.41
7/1/2020,20,4008,21.72,16.28
7/1/2020,21,4008,20.59,15.19
7/1/2020,22,4008,20,15.27
7/1/2020,23,4008,19.5,15.07
7/1/2020,24,4008,18.6,14.99
7/2/2020,1,4008,15.86,14.67
7/2/2020,2,4008,14.3,11.91
7/2/2020,3,4008,13.57,13.29
7/2/2020,4,4008,13.6,10.42
7/2/2020,5,4008,13.56,-9.09
7/2/2020,6,4008,14.24,-12.76
7/2/2020,7,4008,15.11,13.3
7/2/2020,8,4008,16.37,13.58
7/2/2020,9,4008,16.5,13.98
7/2/2020,10,4008,18.12,14.03
7/2/2020,11,4008,18.61,14.37
7/2/2020,12,4008,19.68,15.28
7/2/2020,13,4008,21.52,17.07
7/2/2020,14,4008,25.25,18.71
7/2/2020,15,4008,28.51,20.83
7/2/2020,16,4008,28.04,25.45
7/2/2020,17,4008,29.94,58.59
7/2/2020,18,4008,34.69,156.64
7/2/2020,19,4008,30.29,114.99
7/2/2020,20,4008,28.26,34.75
7/2/2020,21,4008,25.38,21.85
7/2/2020,22,4008,24.84,21.18
7/2/2020,23,4008,21.61,17.59
7/2/2020,24,4008,20.78,19.44
7/3/2020,1,4008,18.11,24.7
7/3/2020,2,4008,17.22,24.23
7/3/2020,3,4008,15.06,17.3
7/3/2020,4,4008,14.49,15.78
7/3/2020,5,4008,14.48,16.33
7/3/2020,6,4008,14.33,17.51
7/3/2020,7,4008,14.33,16.05
7/3/2020,8,4008,14.52,15.82
7/3/2020,9,4008,16.59,16.58
7/3/2020,10,4008,18.59,24.14
7/3/2020,11,4008,17.22,24.49
7/3/2020,12,4008,20.55,24.83
7/3/2020,13,4008,21.51,27.7
7/3/2020,14,4008,20.12,27.34
7/3/2020,15,4008,18.54,26.01
7/3/2020,16,4008,19.44,25.11
7/3/2020,17,4008,20.96,29.84
7/3/2020,18,4008,20.6,26.93
7/3/2020,19,4008,17.17,23.68
7/3/2020,20,4008,16.29,19.86
7/3/2020,21,4008,15.44,18.49
7/3/2020,22,4008,14.76,19.44
7/3/2020,23,4008,14.76,15.55
7/3/2020,24,4008,14.74,14.57
7/4/2020,1,4008,16.89,14.4
7/4/2020,2,4008,14.89,13.49
7/4/2020,3,4008,14.94,13.54
7/4/2020,4,4008,14.07,14.52
7/4/2020,5,4008,13.81,13.77
7/4/2020,6,4008,13.66,12.76
7/4/2020,7,4008,12.96,12.83
7/4/2020,8,4008,13.58,13.16
7/4/2020,9,4008,14.52,13.59
7/4/2020,10,4008,16.41,13.15
7/4/2020,11,4008,15.52,13.28
7/4/2020,12,4008,16.48,13.62
7/4/2020,13,4008,14.95,13.85
7/4/2020,14,4008,16.7,15.09
7/4/2020,15,4008,19.47,16.25
7/4/2020,16,4008,21.88,17.66
7/4/2020,17,4008,23.31,23.3
7/4/2020,18,4008,24.77,27.7
7/4/2020,19,4008,23.9,28.84
7/4/2020,20,4008,21.94,26.11
7/4/2020,21,4008,19.63,21.69
7/4/2020,22,4008,17.56,18.64
7/4/2020,23,4008,18.14,20.87
7/4/2020,24,4008,15.06,18.96
7/5/2020,1,4008,15.4,16.37
7/5/2020,2,4008,14.26,15.07
7/5/2020,3,4008,14.17,14.59
7/5/2020,4,4008,13.56,13.95
7/5/2020,5,4008,13.43,13.99
7/5/2020,6,4008,13.5,14.34
7/5/2020,7,4008,12.77,11.14
7/5/2020,8,4008,12.73,12.2
7/5/2020,9,4008,13.73,13.62
7/5/2020,10,4008,16.4,13.67
7/5/2020,11,4008,17.22,13.42
7/5/2020,12,4008,18,14.76
7/5/2020,13,4008,20.78,16.1
7/5/2020,14,4008,21.49,14.12
7/5/2020,15,4008,23.42,16.64
7/5/2020,16,4008,28.12,18.26
7/5/2020,17,4008,28.69,29.75
7/5/2020,18,4008,35.04,33.55
7/5/2020,19,4008,32.19,33.14
7/5/2020,20,4008,28.09,26.53
7/5/2020,21,4008,27.49,27
7/5/2020,22,4008,21.92,26.8
7/5/2020,23,4008,20.9,26.32
7/5/2020,24,4008,18.81,24.3
7/6/2020,1,4008,15.71,17.08
7/6/2020,2,4008,14.78,16.15
7/6/2020,3,4008,14.12,14.94
7/6/2020,4,4008,13.92,13.82
7/6/2020,5,4008,13.88,14.15
7/6/2020,6,4008,14.48,14.26
7/6/2020,7,4008,15.69,15.05
7/6/2020,8,4008,18.27,14.64
7/6/2020,9,4008,20.1,15.61
7/6/2020,10,4008,18.09,16.63
7/6/2020,11,4008,19.73,17.74
7/6/2020,12,4008,21.31,18.97
7/6/2020,13,4008,22.17,18.58
7/6/2020,14,4008,25.37,21.58
7/6/2020,15,4008,28,20.65
7/6/2020,16,4008,31.05,25
7/6/2020,17,4008,32.07,25.23
7/6/2020,18,4008,34.82,24.49
7/6/2020,19,4008,30.45,22.07
7/6/2020,20,4008,26.93,19.66
7/6/2020,21,4008,22.76,17.76
7/6/2020,22,4008,20.84,17.13
7/6/2020,23,4008,20.09,16.92
7/6/2020,24,4008,17.26,15.49
7/7/2020,1,4008,15.41,22.48
7/7/2020,2,4008,13.76,14.98
7/7/2020,3,4008,13.59,13.67
7/7/2020,4,4008,13.25,13.09
7/7/2020,5,4008,13.27,13.6
7/7/2020,6,4008,13.75,14.35
7/7/2020,7,4008,14.81,13.41
7/7/2020,8,4008,14.68,14.42
7/7/2020,9,4008,17.73,15.49
7/7/2020,10,4008,15.44,15.6
7/7/2020,11,4008,16.68,15.57
7/7/2020,12,4008,16.43,15.31
7/7/2020,13,4008,18.41,16.17
7/7/2020,14,4008,19,16.55
7/7/2020,15,4008,21.3,17.42
7/7/2020,16,4008,23.45,19.72
7/7/2020,17,4008,25.64,21.05
7/7/2020,18,4008,29.38,18.71
7/7/2020,19,4008,25.73,18.32
7/7/2020,20,4008,22.73,16.35
7/7/2020,21,4008,20.16,16.11
7/7/2020,22,4008,19.64,15.32
7/7/2020,23,4008,17.08,14.21
7/7/2020,24,4008,16.47,14.59
7/8/2020,1,4008,16.72,15.76
7/8/2020,2,4008,15.05,14.82
7/8/2020,3,4008,13.96,14.49
7/8/2020,4,4008,13.5,14.25
7/8/2020,5,4008,13.87,11.76
7/8/2020,6,4008,14.47,15.25
7/8/2020,7,4008,15.74,15.74
7/8/2020,8,4008,16.52,15.96
7/8/2020,9,4008,16.55,16.88
7/8/2020,10,4008,18.46,17.28
7/8/2020,11,4008,19.28,17.42
7/8/2020,12,4008,18.72,17.82
7/8/2020,13,4008,21.94,17.96
7/8/2020,14,4008,24.65,20.16
7/8/2020,15,4008,25.8,29.36
7/8/2020,16,4008,27.17,20.87
7/8/2020,17,4008,30.99,20.99
7/8/2020,18,4008,31.47,23.56
7/8/2020,19,4008,30,26.54
7/8/2020,20,4008,26.39,24.9
7/8/2020,21,4008,25.01,23.27
7/8/2020,22,4008,19.9,18.61
7/8/2020,23,4008,20.39,16.65
7/8/2020,24,4008,20.74,16.25
7/9/2020,1,4008,18.2,16.37
7/9/2020,2,4008,15.76,15.07
7/9/2020,3,4008,14.88,14.18
7/9/2020,4,4008,14.6,13.83
7/9/2020,5,4008,14.73,14.09
7/9/2020,6,4008,15.26,14.5
7/9/2020,7,4008,17.04,14.48
7/9/2020,8,4008,18.3,14.83
7/9/2020,9,4008,21.26,16.99
7/9/2020,10,4008,22.34,18.78
7/9/2020,11,4008,23.84,18.58
7/9/2020,12,4008,26.13,21.71
7/9/2020,13,4008,28.41,25.03
7/9/2020,14,4008,33.3,35.88
7/9/2020,15,4008,35.59,32.54
7/9/2020,16,4008,40.47,39.22
7/9/2020,17,4008,43.29,57.25
7/9/2020,18,4008,46.32,101.53
7/9/2020,19,4008,41.03,64.09
7/9/2020,20,4008,35.6,39.58
7/9/2020,21,4008,31.29,31.9
7/9/2020,22,4008,25.64,30.08
7/9/2020,23,4008,22.24,22.94
7/9/2020,24,4008,20.59,24.71
7/10/2020,1,4008,19.27,21.76
7/10/2020,2,4008,17.13,17.75
7/10/2020,3,4008,15.86,16.5
7/10/2020,4,4008,14.61,16.14
7/10/2020,5,4008,14.83,15.71
7/10/2020,6,4008,15.37,16.23
7/10/2020,7,4008,16.21,19
7/10/2020,8,4008,18.22,19.47
7/10/2020,9,4008,19.21,27.93
7/10/2020,10,4008,20.96,28.96
7/10/2020,11,4008,21.84,22.02
7/10/2020,12,4008,23.27,28.04
7/10/2020,13,4008,25.46,29.29
7/10/2020,14,4008,26.53,28.88
7/10/2020,15,4008,24.62,27.72
7/10/2020,16,4008,25.63,25.97
7/10/2020,17,4008,26.73,22.13
7/10/2020,18,4008,26.71,19.23
7/10/2020,19,4008,24.21,18.87
7/10/2020,20,4008,20.64,17.66
7/10/2020,21,4008,19.65,17.51
7/10/2020,22,4008,18.84,19.63
7/10/2020,23,4008,18.81,18.05
7/10/2020,24,4008,18.9,19.09
7/11/2020,1,4008,20.79,20.3
7/11/2020,2,4008,19.29,17.16
7/11/2020,3,4008,16.95,16.85
7/11/2020,4,4008,16.03,16.25
7/11/2020,5,4008,15.42,16.02
7/11/2020,6,4008,15.72,16.03
7/11/2020,7,4008,15.01,15.94
7/11/2020,8,4008,16.03,15.86
7/11/2020,9,4008,18.46,15.7
7/11/2020,10,4008,20.38,17.17
7/11/2020,11,4008,22.57,20.33
7/11/2020,12,4008,22.47,22.92
7/11/2020,13,4008,25.5,24.96
7/11/2020,14,4008,27.09,28.27
7/11/2020,15,4008,27.6,26.76
7/11/2020,16,4008,30.19,23.66
7/11/2020,17,4008,34.24,27.6
7/11/2020,18,4008,34.8,28.61
7/11/2020,19,4008,31.9,29.72
7/11/2020,20,4008,29.22,25.3
7/11/2020,21,4008,27.44,23.83
7/11/2020,22,4008,26.25,22.01
7/11/2020,23,4008,21.39,18.42
7/11/2020,24,4008,21.03,16.99
7/12/2020,1,4008,21.39,20.58
7/12/2020,2,4008,18.94,19.13
7/12/2020,3,4008,16.15,17.03
7/12/2020,4,4008,16.12,17.35
7/12/2020,5,4008,15.13,17.17
7/12/2020,6,4008,15.05,15.81
7/12/2020,7,4008,14.87,14.53
7/12/2020,8,4008,14.25,15.51
7/12/2020,9,4008,16.07,15.1
7/12/2020,10,4008,19.09,17.27
7/12/2020,11,4008,17.25,15.76
7/12/2020,12,4008,20.34,16.07
7/12/2020,13,4008,20.91,15.99
7/12/2020,14,4008,25.1,16.04
7/12/2020,15,4008,29.13,17.57
7/12/2020,16,4008,30,18.54
7/12/2020,17,4008,36.59,21.22
7/12/2020,18,4008,41.84,29.17
7/12/2020,19,4008,40.03,32.07
7/12/2020,20,4008,32.07,29.28
7/12/2020,21,4008,27.76,25.84
7/12/2020,22,4008,27.02,26.44
7/12/2020,23,4008,22.31,18.35
7/12/2020,24,4008,21.27,15.82
7/13/2020,1,4008,17.51,17.29
7/13/2020,2,4008,17.06,17.36
7/13/2020,3,4008,16.91,17.8
7/13/2020,4,4008,15.84,17.07
7/13/2020,5,4008,16.15,17.17
7/13/2020,6,4008,16.27,15.9
7/13/2020,7,4008,18.01,15.97
7/13/2020,8,4008,22.41,17.13
7/13/2020,9,4008,20.78,23.51
7/13/2020,10,4008,24.49,18.64
7/13/2020,11,4008,24.45,18.5
7/13/2020,12,4008,26.96,18.65
7/13/2020,13,4008,30.46,28.5
7/13/2020,14,4008,28.89,32.24
7/13/2020,15,4008,33.17,21.93
7/13/2020,16,4008,28.33,26.48
7/13/2020,17,4008,29.75,65.27
7/13/2020,18,4008,29.62,67.29
7/13/2020,19,4008,27.58,37.32
7/13/2020,20,4008,23.82,32.04
7/13/2020,21,4008,22.43,33.34
7/13/2020,22,4008,18.86,22.39
7/13/2020,23,4008,19.03,23.83
7/13/2020,24,4008,20.01,21.36
7/14/2020,1,4008,21.09,21.69
7/14/2020,2,4008,17.36,18.3
7/14/2020,3,4008,15.89,17.7
7/14/2020,4,4008,15.64,16.86
7/14/2020,5,4008,15.68,15.86
7/14/2020,6,4008,16.23,17.26
7/14/2020,7,4008,17.06,18.41
7/14/2020,8,4008,21.03,21.47
7/14/2020,9,4008,22.72,24.78
7/14/2020,10,4008,20.62,26.11
7/14/2020,11,4008,21.12,30.93
7/14/2020,12,4008,22.88,23.08
7/14/2020,13,4008,23.5,28.91
7/14/2020,14,4008,26.02,30.04
7/14/2020,15,4008,24.92,28.22
7/14/2020,16,4008,26.88,28.6
7/14/2020,17,4008,28.16,31
7/14/2020,18,4008,30.59,24.81
7/14/2020,19,4008,26.22,23.12
7/14/2020,20,4008,25.92,23.43
7/14/2020,21,4008,23.92,17.47
7/14/2020,22,4008,20.57,18.49
7/14/2020,23,4008,18.95,17.82
7/14/2020,24,4008,16.4,16.81
7/15/2020,1,4008,16.8,17.39
7/15/2020,2,4008,15.89,15.21
7/15/2020,3,4008,15.63,14.49
7/15/2020,4,4008,14.71,14.92
7/15/2020,5,4008,15.03,15.37
7/15/2020,6,4008,15.62,16.16
7/15/2020,7,4008,15.68,18.71
7/15/2020,8,4008,16.18,20.77
7/15/2020,9,4008,17.57,24.59
7/15/2020,10,4008,18.06,23.8
7/15/2020,11,4008,18.41,20.03
7/15/2020,12,4008,18.55,19.73
7/15/2020,13,4008,18.58,20.36
7/15/2020,14,4008,18.43,18.87
7/15/2020,15,4008,21.06,19.95
7/15/2020,16,4008,25.43,22.06
7/15/2020,17,4008,25.77,23.23
7/15/2020,18,4008,27.18,22.18
7/15/2020,19,4008,25.78,25.41
7/15/2020,20,4008,23.1,26.4
7/15/2020,21,4008,20.63,18.96
7/15/2020,22,4008,18.23,17.38
7/15/2020,23,4008,18.13,16.12
7/15/2020,24,4008,17.79,15.58
7/16/2020,1,4008,18.09,17.14
7/16/2020,2,4008,17.03,15.87
7/16/2020,3,4008,16.54,13.74
7/16/2020,4,4008,15.69,14.42
7/16/2020,5,4008,15.68,14.75
7/16/2020,6,4008,15.86,15.02
7/16/2020,7,4008,18.03,14.65
7/16/2020,8,4008,20.27,14.98
7/16/2020,9,4008,20.8,13.84
7/16/2020,10,4008,20.49,15.32
7/16/2020,11,4008,20.76,15.66
7/16/2020,12,4008,20.61,15.71
7/16/2020,13,4008,21.37,16.45
7/16/2020,14,4008,24.49,17.75
7/16/2020,15,4008,25.31,16.4
7/16/2020,16,4008,27.49,18.83
7/16/2020,17,4008,27.01,19.87
7/16/2020,18,4008,29.5,18.84
7/16/2020,19,4008,28.91,19.02
7/16/2020,20,4008,24.8,16.45
7/16/2020,21,4008,22.29,15.41
7/16/2020,22,4008,20.27,14.46
7/16/2020,23,4008,18.12,11.2
7/16/2020,24,4008,15.7,11.44
7/17/2020,1,4008,14.7,13.18
7/17/2020,2,4008,13.37,9.71
7/17/2020,3,4008,12.45,8.56
7/17/2020,4,4008,11.99,7.46
7/17/2020,5,4008,12.52,4.58
7/17/2020,6,4008,13.06,7.36
7/17/2020,7,4008,14.93,10.68
7/17/2020,8,4008,15.69,12.57
7/17/2020,9,4008,16.95,14.56
7/17/2020,10,4008,17.79,15.07
7/17/2020,11,4008,15.78,16.05
7/17/2020,12,4008,16.64,16.58
7/17/2020,13,4008,17.49,16.83
7/17/2020,14,4008,19.79,22.67
7/17/2020,15,4008,22.46,18.64
7/17/2020,16,4008,22.95,14.51
7/17/2020,17,4008,26.25,17.29
7/17/2020,18,4008,30.44,17.84
7/17/2020,19,4008,28.25,20.64
7/17/2020,20,4008,24.83,27.38
7/17/2020,21,4008,23.49,23.16
7/17/2020,22,4008,22.59,17.44
7/17/2020,23,4008,20.04,15.61
7/17/2020,24,4008,18.68,14.59
7/18/2020,1,4008,20.48,12.54
7/18/2020,2,4008,15.94,14.13
7/18/2020,3,4008,15.59,13.95
7/18/2020,4,4008,14.91,12.93
7/18/2020,5,4008,14.46,12.61
7/18/2020,6,4008,14.71,13.98
7/18/2020,7,4008,13.98,13.07
7/18/2020,8,4008,15.66,12.22
7/18/2020,9,4008,17.5,10.18
7/18/2020,10,4008,18.33,11.97
7/18/2020,11,4008,18.51,15.8
7/18/2020,12,4008,20.55,17.21
7/18/2020,13,4008,21.58,17.66
7/18/2020,14,4008,23.32,18.45
7/18/2020,15,4008,25.15,18
7/18/2020,16,4008,33.07,19.73
7/18/2020,17,4008,37.16,23.16
7/18/2020,18,4008,41.49,24.6
7/18/2020,19,4008,38.96,25.65
7/18/2020,20,4008,33.15,27.33
7/18/2020,21,4008,31.31,24.32
7/18/2020,22,4008,25.5,23.57
7/18/2020,23,4008,24.57,18.32
7/18/2020,24,4008,21.45,16.16
7/19/2020,1,4008,18.64,16.11
7/19/2020,2,4008,16.58,15.96
7/19/2020,3,4008,16.03,15.18
7/19/2020,4,4008,15.62,14.84
7/19/2020,5,4008,15.58,14.25
7/19/2020,6,4008,15.51,8.75
7/19/2020,7,4008,14.39,3.42
7/19/2020,8,4008,14.58,9.92
7/19/2020,9,4008,15.91,6.19
7/19/2020,10,4008,18.4,13.73
7/19/2020,11,4008,22.87,16.93
7/19/2020,12,4008,25.48,18.23
7/19/2020,13,4008,30.16,20.46
7/19/2020,14,4008,33.59,23.99
7/19/2020,15,4008,37.04,26.69
7/19/2020,16,4008,42.38,24.84
7/19/2020,17,4008,52.71,26.62
7/19/2020,18,4008,60.24,30.66
7/19/2020,19,4008,55.76,28.69
7/19/2020,20,4008,39.04,25.36
7/19/2020,21,4008,34.08,25.99
7/19/2020,22,4008,32.64,25.5
7/19/2020,23,4008,25.97,22.06
7/19/2020,24,4008,24.37,23.85
7/20/2020,1,4008,19.61,26.34
7/20/2020,2,4008,18.74,26.49
7/20/2020,3,4008,17.19,22.51
7/20/2020,4,4008,16.72,18.91
7/20/2020,5,4008,16.6,19.8
7/20/2020,6,4008,18.04,21.39
7/20/2020,7,4008,18.71,20.99
7/20/2020,8,4008,20.72,31.16
7/20/2020,9,4008,22.92,35.3
7/20/2020,10,4008,25.47,20.99
7/20/2020,11,4008,30.14,20.86
7/20/2020,12,4008,35.06,22.43
7/20/2020,13,4008,40.03,27.51
7/20/2020,14,4008,50,38.6
7/20/2020,15,4008,55.59,29.92
7/20/2020,16,4008,61.87,28.42
7/20/2020,17,4008,64.44,27.03
7/20/2020,18,4008,65.92,39.94
7/20/2020,19,4008,59.2,56.62
7/20/2020,20,4008,46.39,43.53
7/20/2020,21,4008,34.55,35.12
7/20/2020,22,4008,30.08,27.98
7/20/2020,23,4008,24.92,20.98
7/20/2020,24,4008,25.02,19.51
7/21/2020,1,4008,23.19,21.54
7/21/2020,2,4008,19.67,23.23
7/21/2020,3,4008,17.74,20.1
7/21/2020,4,4008,17.08,18.31
7/21/2020,5,4008,17.15,17.19
7/21/2020,6,4008,17.05,17.59
7/21/2020,7,4008,17.16,18.46
7/21/2020,8,4008,20.73,20.18
7/21/2020,9,4008,23.08,21.15
7/21/2020,10,4008,21.35,20.24
7/21/2020,11,4008,23.42,22.24
7/21/2020,12,4008,23.38,20.12
7/21/2020,13,4008,26.53,23.51
7/21/2020,14,4008,31.67,28.44
7/21/2020,15,4008,32.21,25.27
7/21/2020,16,4008,36.84,24.52
7/21/2020,17,4008,41.16,34.73
7/21/2020,18,4008,43.59,34.97
7/21/2020,19,4008,36.8,28.14
7/21/2020,20,4008,28.94,28.35
7/21/2020,21,4008,25.04,26.4
7/21/2020,22,4008,22.08,24.88
7/21/2020,23,4008,22.13,19.09
7/21/2020,24,4008,22.55,23.33
7/22/2020,1,4008,18.52,18.54
7/22/2020,2,4008,17.37,16.14
7/22/2020,3,4008,16.39,16.06
7/22/2020,4,4008,16.09,17.23
7/22/2020,5,4008,15.71,16.61
7/22/2020,6,4008,16.19,17.8
7/22/2020,7,4008,16.17,17.77
7/22/2020,8,4008,19.09,17.98
7/22/2020,9,4008,22.02,20.68
7/22/2020,10,4008,21.62,21.03
7/22/2020,11,4008,22.25,17
7/22/2020,12,4008,21.68,17.01
7/22/2020,13,4008,24.39,19.83
7/22/2020,14,4008,26.48,21.21
7/22/2020,15,4008,27.31,24.48
7/22/2020,16,4008,28.76,35.07
7/22/2020,17,4008,33.29,48.14
7/22/2020,18,4008,33.13,82.34
7/22/2020,19,4008,29.5,42.4
7/22/2020,20,4008,26.23,30.73
7/22/2020,21,4008,22.17,28.03
7/22/2020,22,4008,20.68,26.25
7/22/2020,23,4008,20.96,26.97
7/22/2020,24,4008,17.24,25.1
7/23/2020,1,4008,18.31,17.92
7/23/2020,2,4008,17.14,16.97
7/23/2020,3,4008,16.12,15.55
7/23/2020,4,4008,16.07,16.04
7/23/2020,5,4008,16.85,17.62
7/23/2020,6,4008,18.44,16.66
7/23/2020,7,4008,19.85,20.37
7/23/2020,8,4008,20.31,18.69
7/23/2020,9,4008,21.19,18.86
7/23/2020,10,4008,25.37,20.55
7/23/2020,11,4008,24.76,32.07
7/23/2020,12,4008,27.75,41.84
7/23/2020,13,4008,30.47,33.25
7/23/2020,14,4008,31.65,39.4
7/23/2020,15,4008,32.09,35.97
7/23/2020,16,4008,34.32,70.98
7/23/2020,17,4008,37.88,109.02
7/23/2020,18,4008,36.07,31.86
7/23/2020,19,4008,32.42,29.64
7/23/2020,20,4008,30.98,27.7
7/23/2020,21,4008,27.84,26.69
7/23/2020,22,4008,25.2,24.6
7/23/2020,23,4008,22.3,25.8
7/23/2020,24,4008,20.09,22.17
7/24/2020,1,4008,21.46,18.67
7/24/2020,2,4008,17.91,18.08
7/24/2020,3,4008,17.24,17.95
7/24/2020,4,4008,16.63,16.22
7/24/2020,5,4008,17.09,16.12
7/24/2020,6,4008,17.36,18.36
7/24/2020,7,4008,17.63,21.77
7/24/2020,8,4008,21.52,23.47
7/24/2020,9,4008,21.29,23.07
7/24/2020,10,4008,21.3,26.12
7/24/2020,11,4008,22.76,17.34
7/24/2020,12,4008,25.6,17.67
7/24/2020,13,4008,25.35,18.98
7/24/2020,14,4008,30.88,21.11
7/24/2020,15,4008,32.02,22.53
7/24/2020,16,4008,35.96,22.24
7/24/2020,17,4008,42.53,20.43
7/24/2020,18,4008,42.52,20.02
7/24/2020,19,4008,36.48,21.87
7/24/2020,20,4008,29.73,22.86
7/24/2020,21,4008,27.17,20.59
7/24/2020,22,4008,23.77,20.16
7/24/2020,23,4008,21.62,18.91
7/24/2020,24,4008,19.84,17.6
7/25/2020,1,4008,17.43,15.66
7/25/2020,2,4008,15.78,15.82
7/25/2020,3,4008,15.71,14.31
7/25/2020,4,4008,15.39,13.82
7/25/2020,5,4008,15.35,13.6
7/25/2020,6,4008,15.19,13.52
7/25/2020,7,4008,14.84,13.23
7/25/2020,8,4008,15.8,14.25
7/25/2020,9,4008,17.97,14.87
7/25/2020,10,4008,20.19,15.06
7/25/2020,11,4008,19.02,15.67
7/25/2020,12,4008,20.13,16.6
7/25/2020,13,4008,23.37,17.47
7/25/2020,14,4008,25.56,18.11
7/25/2020,15,4008,30.2,26.9
7/25/2020,16,4008,31.62,21.99
7/25/2020,17,4008,36.32,27.75
7/25/2020,18,4008,38,36.61
