Date,HE,RT Demand
12/11/2020,12,13499.75
12/11/2020,13,13546.73
12/11/2020,14,13759.87
12/11/2020,15,14081.73
12/11/2020,16,14243.42
12/11/2020,17,15344.86
12/11/2020,18,16090.88
12/11/2020,19,15800.02
12/11/2020,20,15253.5
12/11/2020,21,14615.92
12/11/2020,22,13807.13
12/11/2020,23,12820.34
12/11/2020,24,12321.21
12/12/2020,1,11633.85
12/12/2020,2,11681.22
12/12/2020,3,11537.3
12/12/2020,4,11479.93
12/12/2020,5,11622.88
12/12/2020,6,11752.28
12/12/2020,7,11995.14
12/12/2020,8,12797.22
12/12/2020,9,12975.44
12/12/2020,10,13461.03
12/12/2020,11,13857.81
12/12/2020,12,14184.02
12/12/2020,13,14352.96
12/12/2020,14,14407.07
12/12/2020,15,14434.11
12/12/2020,16,14611.82
12/12/2020,17,15349.74
12/12/2020,18,15722.74
12/12/2020,19,15357.52
12/12/2020,20,14772.85
12/12/2020,21,14106.06
12/12/2020,22,13338.26
12/12/2020,23,12434.81
12/12/2020,24,11955.21
12/13/2020,1,11240.16
12/13/2020,2,10794.97
12/13/2020,3,10625.75
12/13/2020,4,10709.24
12/13/2020,5,10752.41
12/13/2020,6,10761.92
12/13/2020,7,11257.79
12/13/2020,8,11818.69
12/13/2020,9,11949.98
12/13/2020,10,12021.64
12/13/2020,11,11813.56
12/13/2020,12,11859.59
12/13/2020,13,12123.56
12/13/2020,14,12367.21
12/13/2020,15,12582.48
12/13/2020,16,13100.04
12/13/2020,17,14503.5
12/13/2020,18,15343.81
12/13/2020,19,15106.88
12/13/2020,20,14581.6
12/13/2020,21,13975.21
12/13/2020,22,13161.42
12/13/2020,23,12134.62
12/13/2020,24,11690.56
12/14/2020,1,11055.96
12/14/2020,2,10876.57
12/14/2020,3,10812.83
12/14/2020,4,11104.26
12/14/2020,5,11310.5
12/14/2020,6,12133.97
12/14/2020,7,13492.44
12/14/2020,8,14613.54
12/14/2020,9,15121.73
12/14/2020,10,15498.06
12/14/2020,11,15578.56
12/14/2020,12,15673.13
12/14/2020,13,15701.6
12/14/2020,14,15768.33
12/14/2020,15,15767.7
12/14/2020,16,15928.89
12/14/2020,17,16777.1
12/14/2020,18,17443.01
12/14/2020,19,17117.28
12/14/2020,20,16486.88
12/14/2020,21,15755.49
12/14/2020,22,14773.66
12/14/2020,23,13582.28
12/14/2020,24,12674.96
12/15/2020,1,12521.21
12/15/2020,2,12412.67
12/15/2020,3,12377.13
12/15/2020,4,12424.84
12/15/2020,5,12784.74
12/15/2020,6,13376.84
12/15/2020,7,14283.01
12/15/2020,8,15189.27
12/15/2020,9,15209.92
12/15/2020,10,14600.1
12/15/2020,11,14061.89
12/15/2020,12,13935.73
12/15/2020,13,13748.48
12/15/2020,14,13884.58
12/15/2020,15,14578.44
12/15/2020,16,15486.69
12/15/2020,17,16920.79
12/15/2020,18,17961.03
12/15/2020,19,17834.61
12/15/2020,20,17371.76
12/15/2020,21,16711.4
12/15/2020,22,15779.27
12/15/2020,23,14592.79
12/15/2020,24,13687.32
12/16/2020,1,13127.86
12/16/2020,2,12986.24
12/16/2020,3,12897.23
12/16/2020,4,12934.52
12/16/2020,5,13080.34
12/16/2020,6,13727.47
12/16/2020,7,15166.08
12/16/2020,8,16251.19
12/16/2020,9,16360.83
12/16/2020,10,16246.12
12/16/2020,11,16339.47
12/16/2020,12,16269.62
12/16/2020,13,16248.85
12/16/2020,14,16458.56
12/16/2020,15,16767.31
12/16/2020,16,17112.38
12/16/2020,17,18118.77
12/16/2020,18,18648.26
12/16/2020,19,18423.79
12/16/2020,20,17915.58
12/16/2020,21,17142.45
12/16/2020,22,16177
12/16/2020,23,14983.29
12/16/2020,24,14097.74
12/17/2020,1,13863.64
12/17/2020,2,13384.55
12/17/2020,3,13309.79
12/17/2020,4,13287.95
12/17/2020,5,13499.99
12/17/2020,6,13593.63
12/17/2020,7,14265.96
12/17/2020,8,15209.52
12/17/2020,9,16053.73
12/17/2020,10,16604.85
12/17/2020,11,16972.82
12/17/2020,12,17189.9
12/17/2020,13,17260.67
12/17/2020,14,17081.95
12/17/2020,15,16876.3
12/17/2020,16,16918.72
12/17/2020,17,17855.43
12/17/2020,18,18740.32
12/17/2020,19,18394.1
12/17/2020,20,17758.5
12/17/2020,21,16941.27
12/17/2020,22,15897.35
12/17/2020,23,14811.4
12/17/2020,24,13929.28
12/18/2020,1,13203.09
12/18/2020,2,12982.77
12/18/2020,3,13436.33
12/18/2020,4,13480.7
12/18/2020,5,13791.71
12/18/2020,6,14332.69
12/18/2020,7,15113.88
12/18/2020,8,15933.46
12/18/2020,9,16652.69
12/18/2020,10,16907.05
12/18/2020,11,17001.38
12/18/2020,12,16956.04
12/18/2020,13,16706.94
12/18/2020,14,16441.44
12/18/2020,15,16197.43
12/18/2020,16,16289.98
12/18/2020,17,17293.44
12/18/2020,18,18177.52
12/18/2020,19,17960.64
12/18/2020,20,17496.51
12/18/2020,21,16908.6
12/18/2020,22,16115.04
12/18/2020,23,15094.22
12/18/2020,24,14094.26
12/19/2020,1,13664.17
12/19/2020,2,13112.35
12/19/2020,3,12813.9
12/19/2020,4,12789.23
12/19/2020,5,12971.8
12/19/2020,6,13414.84
12/19/2020,7,14173.9
12/19/2020,8,15008.17
12/19/2020,9,15697.48
12/19/2020,10,15845.46
12/19/2020,11,15704.58
12/19/2020,12,15422.88
12/19/2020,13,15144.64
12/19/2020,14,15139.05
12/19/2020,15,15309.3
12/19/2020,16,15469.69
12/19/2020,17,16613.91
12/19/2020,18,17417.24
12/19/2020,19,17175.65
12/19/2020,20,16681.23
12/19/2020,21,16152.15
12/19/2020,22,15448.41
12/19/2020,23,14477.56
12/19/2020,24,13525.21
12/20/2020,1,13008.72
12/20/2020,2,12611.33
12/20/2020,3,12564.66
12/20/2020,4,12451.93
12/20/2020,5,12505.39
12/20/2020,6,12546.4
12/20/2020,7,12831.64
12/20/2020,8,13466.04
12/20/2020,9,14249.46
12/20/2020,10,14908.12
12/20/2020,11,15295.09
12/20/2020,12,15483.21
12/20/2020,13,15543.76
12/20/2020,14,15510.7
12/20/2020,15,15544.26
12/20/2020,16,15804.26
12/20/2020,17,16751.24
12/20/2020,18,17392.8
12/20/2020,19,17068.57
12/20/2020,20,16451.18
12/20/2020,21,15759.52
12/20/2020,22,14830.08
12/20/2020,23,13722.43
12/20/2020,24,13082.93
12/21/2020,1,12799.06
12/21/2020,2,12418.43
12/21/2020,3,12260.16
12/21/2020,4,12261.18
12/21/2020,5,12573.3
12/21/2020,6,12886.56
12/21/2020,7,13871.67
12/21/2020,8,15023.33
12/21/2020,9,15689.72
12/21/2020,10,15959.81
12/21/2020,11,16026.52
12/21/2020,12,16030.83
12/21/2020,13,15872.32
12/21/2020,14,15636.12
12/21/2020,15,15409.04
12/21/2020,16,15553.05
12/21/2020,17,16554.05
12/21/2020,18,17478.94
12/21/2020,19,17255.26
12/21/2020,20,16671.8
12/21/2020,21,15978.65
12/21/2020,22,15041.29
12/21/2020,23,13848.88
12/21/2020,24,12718.4
12/22/2020,1,12364.41
12/22/2020,2,12300.93
12/22/2020,3,12326.22
12/22/2020,4,12086.86
12/22/2020,5,12403.86
12/22/2020,6,12718.07
12/22/2020,7,13817.54
12/22/2020,8,14908.47
12/22/2020,9,15316
12/22/2020,10,15074.53
12/22/2020,11,14738.24
12/22/2020,12,14435.45
12/22/2020,13,14261.66
12/22/2020,14,14469.21
12/22/2020,15,14844.75
12/22/2020,16,15230.5
12/22/2020,17,16250.72
12/22/2020,18,17091.02
12/22/2020,19,16911.31
12/22/2020,20,16400.25
12/22/2020,21,15756.13
12/22/2020,22,14898.34
12/22/2020,23,13767.88
12/22/2020,24,12904.14
12/23/2020,1,12498.09
12/23/2020,2,12292.49
12/23/2020,3,12214.88
12/23/2020,4,12230.94
12/23/2020,5,12323.74
12/23/2020,6,12945.66
12/23/2020,7,13954.35
12/23/2020,8,14945.7
12/23/2020,9,15200.22
12/23/2020,10,14748.23
12/23/2020,11,14304.1
12/23/2020,12,14158.9
12/23/2020,13,14136.43
12/23/2020,14,14202.77
12/23/2020,15,14531.25
12/23/2020,16,15045.4
12/23/2020,17,16186.98
12/23/2020,18,17085.36
12/23/2020,19,16934.57
12/23/2020,20,16497.28
12/23/2020,21,15920.15
12/23/2020,22,15103.48
12/23/2020,23,13980.1
12/23/2020,24,12868.04
12/24/2020,1,12061.2
12/24/2020,2,11529.12
12/24/2020,3,11517.2
12/24/2020,4,11455.59
12/24/2020,5,11602.06
12/24/2020,6,11877.86
12/24/2020,7,12662.01
12/24/2020,8,13412.51
12/24/2020,9,13810.45
12/24/2020,10,13679.51
12/24/2020,11,13392.97
12/24/2020,12,13343.03
12/24/2020,13,13449.67
12/24/2020,14,13664.47
12/24/2020,15,13966.02
12/24/2020,16,14279.78
12/24/2020,17,15150.3
12/24/2020,18,15467.51
12/24/2020,19,14828.18
12/24/2020,20,14086.63
12/24/2020,21,13480.95
12/24/2020,22,13101.34
12/24/2020,23,12581.46
12/24/2020,24,11973.49
12/25/2020,1,11257.41
12/25/2020,2,10749.3
12/25/2020,3,10430.74
12/25/2020,4,10313.09
12/25/2020,5,10326.09
12/25/2020,6,10541.74
12/25/2020,7,10655.75
12/25/2020,8,11168.69
12/25/2020,9,11825.13
12/25/2020,10,12489.77
12/25/2020,11,12856.85
12/25/2020,12,13087.87
12/25/2020,13,13276.94
12/25/2020,14,13314.75
12/25/2020,15,13267.36
12/25/2020,16,13332.78
12/25/2020,17,13741.23
12/25/2020,18,13909.42
12/25/2020,19,13581.25
12/25/2020,20,13164.26
12/25/2020,21,12795.09
12/25/2020,22,12353.45
12/25/2020,23,11879.68
12/25/2020,24,11323.91
12/26/2020,1,10828.55
12/26/2020,2,10641.59
12/26/2020,3,10933.03
12/26/2020,4,10845.36
12/26/2020,5,10892.81
12/26/2020,6,11017.4
12/26/2020,7,11473.71
12/26/2020,8,12198.15
12/26/2020,9,12656.69
12/26/2020,10,12733.28
12/26/2020,11,12753.86
12/26/2020,12,12695.46
12/26/2020,13,12676.65
12/26/2020,14,12749.72
12/26/2020,15,13278.99
12/26/2020,16,14128.94
12/26/2020,17,15419.68
12/26/2020,18,16359.3
12/26/2020,19,16232.93
12/26/2020,20,15811.24
12/26/2020,21,15302.68
12/26/2020,22,14569.77
12/26/2020,23,13704.64
12/26/2020,24,12861.01
12/27/2020,1,12315.63
12/27/2020,2,12356.06
12/27/2020,3,12403.76
12/27/2020,4,12327.27
12/27/2020,5,12643.52
12/27/2020,6,12788.46
12/27/2020,7,12773.4
12/27/2020,8,12905.06
12/27/2020,9,13122.9
12/27/2020,10,12922.17
12/27/2020,11,12815.9
12/27/2020,12,12680.7
12/27/2020,13,12462.84
12/27/2020,14,12616.74
12/27/2020,15,13184.12
12/27/2020,16,14048.14
12/27/2020,17,15414.4
12/27/2020,18,16436.96
12/27/2020,19,16291.99
12/27/2020,20,15820.85
12/27/2020,21,15242.89
12/27/2020,22,14453.24
12/27/2020,23,13497.71
12/27/2020,24,12911.02
12/28/2020,1,12523.9
12/28/2020,2,12594.26
12/28/2020,3,12522.55
12/28/2020,4,12521.24
12/28/2020,5,12493.91
12/28/2020,6,12687.52
12/28/2020,7,13666.43
12/28/2020,8,14416.66
12/28/2020,9,14764.39
12/28/2020,10,15019.63
12/28/2020,11,15273.37
12/28/2020,12,15295.08
12/28/2020,13,15118.49
12/28/2020,14,14725.82
12/28/2020,15,14423.77
12/28/2020,16,14655.82
12/28/2020,17,15649.93
12/28/2020,18,16573.31
12/28/2020,19,16318
12/28/2020,20,15686.91
12/28/2020,21,14968.54
12/28/2020,22,14088.86
12/28/2020,23,13122.87
12/28/2020,24,12261.98
12/29/2020,1,11824.98
12/29/2020,2,11449.42
12/29/2020,3,11325.77
12/29/2020,4,11368.52
12/29/2020,5,11689.02
12/29/2020,6,11974.02
12/29/2020,7,13047.2
12/29/2020,8,13977.71
12/29/2020,9,14224.06
12/29/2020,10,13905.38
12/29/2020,11,13733.02
12/29/2020,12,13725.96
12/29/2020,13,13738.7
12/29/2020,14,13952.95
12/29/2020,15,14542.51
12/29/2020,16,15344.07
12/29/2020,17,16613.36
12/29/2020,18,17655.42
12/29/2020,19,17486.51
12/29/2020,20,16958.8
12/29/2020,21,16269.44
12/29/2020,22,15414.85
12/29/2020,23,14337.47
12/29/2020,24,13370.88
12/30/2020,1,12743.78
12/30/2020,2,12384.98
12/30/2020,3,12215.86
12/30/2020,4,12237.84
12/30/2020,5,12498.16
12/30/2020,6,13178.03
12/30/2020,7,14232.2
12/30/2020,8,15089.94
12/30/2020,9,15444.35
12/30/2020,10,15513.13
12/30/2020,11,15423.81
12/30/2020,12,15275.99
12/30/2020,13,15256.88
12/30/2020,14,15144.69
12/30/2020,15,15212.27
12/30/2020,16,15569.43
12/30/2020,17,16534.42
12/30/2020,18,17340.46
12/30/2020,19,16986.14
12/30/2020,20,16336
12/30/2020,21,15572.73
12/30/2020,22,14622.62
12/30/2020,23,13700.32
12/30/2020,24,12654.38
12/31/2020,1,12140.78
12/31/2020,2,11675.07
12/31/2020,3,11474.76
12/31/2020,4,11529.85
12/31/2020,5,11601.58
12/31/2020,6,12023.8
12/31/2020,7,12703.75
12/31/2020,8,13233.81
12/31/2020,9,13801.61
12/31/2020,10,14180.74
12/31/2020,11,14425.75
12/31/2020,12,14480.26
12/31/2020,13,14429.9
12/31/2020,14,14495.95
12/31/2020,15,14568.55
12/31/2020,16,14840.56
12/31/2020,17,15749.2
12/31/2020,18,16347.52
12/31/2020,19,15907.44
12/31/2020,20,15211.37
12/31/2020,21,14544.15
12/31/2020,22,13928
12/31/2020,23,13236.93
12/31/2020,24,12570.69
1/1/2021,1,12480.49
1/1/2021,2,12373.18
1/1/2021,3,12147.69
1/1/2021,4,12271.38
1/1/2021,5,12373.11
1/1/2021,6,12212.24
1/1/2021,7,12363.14
1/1/2021,8,12562.48
1/1/2021,9,12569.11
1/1/2021,10,12560.79
1/1/2021,11,12561.08
1/1/2021,12,12624.14
1/1/2021,13,12766.83
1/1/2021,14,13380.18
1/1/2021,15,13732.27
1/1/2021,16,14335.66
1/1/2021,17,15228.96
1/1/2021,18,15884.87
1/1/2021,19,15595.68
1/1/2021,20,15052.9
1/1/2021,21,14469.46
1/1/2021,22,13780.43
1/1/2021,23,12955.9
1/1/2021,24,12345.06
1/2/2021,1,11703.84
1/2/2021,2,11380.08
1/2/2021,3,11350.98
1/2/2021,4,11202.09
1/2/2021,5,11244.61
1/2/2021,6,11503.22
1/2/2021,7,11985.75
1/2/2021,8,12556.16
1/2/2021,9,13041.92
1/2/2021,10,13500.4
1/2/2021,11,13431.84
1/2/2021,12,13358.25
1/2/2021,13,12727.89
1/2/2021,14,12770.2
1/2/2021,15,13185.97
1/2/2021,16,13691.14
1/2/2021,17,14574.75
1/2/2021,18,15533.81
1/2/2021,19,15392.44
1/2/2021,20,14916.09
1/2/2021,21,14357.54
1/2/2021,22,13734.71
1/2/2021,23,12979.3
1/2/2021,24,12299.28
1/3/2021,1,12076.09
1/3/2021,2,11971.59
1/3/2021,3,11793.21
1/3/2021,4,11746.35
1/3/2021,5,11833.52
1/3/2021,6,11886.73
1/3/2021,7,12078.23
1/3/2021,8,12601.07
1/3/2021,9,12982.66
1/3/2021,10,13605.85
1/3/2021,11,14112.52
1/3/2021,12,14508.42
1/3/2021,13,14764.84
1/3/2021,14,14822.89
1/3/2021,15,14977.1
1/3/2021,16,15204.4
1/3/2021,17,16055.94
1/3/2021,18,16683.54
1/3/2021,19,16378.89
1/3/2021,20,15732.95
1/3/2021,21,14996.64
1/3/2021,22,14074.76
1/3/2021,23,13052.9
1/3/2021,24,12152.08
1/4/2021,1,11790.02
1/4/2021,2,11710.87
1/4/2021,3,11724.49
1/4/2021,4,11851.81
1/4/2021,5,12072.79
1/4/2021,6,12496.5
1/4/2021,7,13547.1
1/4/2021,8,14698.41
1/4/2021,9,15299.23
1/4/2021,10,15417.3
1/4/2021,11,15246.63
1/4/2021,12,15019.82
1/4/2021,13,14644.15
1/4/2021,14,14532.8
1/4/2021,15,14540.99
1/4/2021,16,15021.71
1/4/2021,17,15925.84
1/4/2021,18,16831.35
1/4/2021,19,16633.33
1/4/2021,20,16085.84
1/4/2021,21,15351.8
1/4/2021,22,14428.72
1/4/2021,23,13366.35
1/4/2021,24,12571.4
1/5/2021,1,12023.76
1/5/2021,2,11650.57
1/5/2021,3,11487.82
1/5/2021,4,11512.83
1/5/2021,5,11843.94
1/5/2021,6,12411.19
1/5/2021,7,13669.1
1/5/2021,8,14766.74
1/5/2021,9,15268.79
1/5/2021,10,15230.9
1/5/2021,11,15126.47
1/5/2021,12,15138.1
1/5/2021,13,15149.2
1/5/2021,14,15197.94
1/5/2021,15,15286.98
1/5/2021,16,15552.15
1/5/2021,17,16358.64
1/5/2021,18,17105.11
1/5/2021,19,16834.71
1/5/2021,20,16219.09
1/5/2021,21,15429.38
1/5/2021,22,14461.8
1/5/2021,23,13368.59
1/5/2021,24,12418.36
1/6/2021,1,11869.7
1/6/2021,2,11921.1
1/6/2021,3,11796.68
1/6/2021,4,11792.41
1/6/2021,5,12338.77
1/6/2021,6,12749.32
1/6/2021,7,13868.1
1/6/2021,8,14974.75
1/6/2021,9,15365.54
1/6/2021,10,14952.71
1/6/2021,11,14534.93
1/6/2021,12,14152.57
1/6/2021,13,14092.39
1/6/2021,14,14161.43
1/6/2021,15,14441.57
1/6/2021,16,14968.39
1/6/2021,17,16012.49
1/6/2021,18,17037.91
1/6/2021,19,16806.31
1/6/2021,20,16246.06
1/6/2021,21,15518.96
1/6/2021,22,14631.6
1/6/2021,23,13583.3
1/6/2021,24,12793.29
1/7/2021,1,12242.98
1/7/2021,2,12124.69
1/7/2021,3,11978.52
1/7/2021,4,12008.08
1/7/2021,5,12328.64
1/7/2021,6,12655.27
1/7/2021,7,13916.44
1/7/2021,8,14999.71
1/7/2021,9,15113.72
1/7/2021,10,14521.82
1/7/2021,11,14045.37
1/7/2021,12,13909.87
1/7/2021,13,13970.04
1/7/2021,14,13975.29
1/7/2021,15,14597.17
1/7/2021,16,15093.99
1/7/2021,17,15853.34
1/7/2021,18,16889.13
1/7/2021,19,16762.69
1/7/2021,20,16259.2
1/7/2021,21,15591.29
1/7/2021,22,14736
1/7/2021,23,13853.6
1/7/2021,24,13273.24
1/8/2021,1,12982.19
1/8/2021,2,12669.6
1/8/2021,3,12516.36
1/8/2021,4,12565.31
1/8/2021,5,12677.74
1/8/2021,6,13443.43
1/8/2021,7,14391.06
1/8/2021,8,15282.77
1/8/2021,9,15365.4
1/8/2021,10,14640.29
1/8/2021,11,13918.68
1/8/2021,12,13485
1/8/2021,13,13537.48
1/8/2021,14,13719.49
1/8/2021,15,14136.17
1/8/2021,16,14737.59
1/8/2021,17,15744.71
1/8/2021,18,16647.44
1/8/2021,19,16463.78
1/8/2021,20,15974.42
1/8/2021,21,15400.63
1/8/2021,22,14676.86
1/8/2021,23,13821.09
1/8/2021,24,13207.62
1/9/2021,1,12584.28
1/9/2021,2,12197.1
1/9/2021,3,12007.94
1/9/2021,4,11829.42
1/9/2021,5,11844.67
1/9/2021,6,12248.04
1/9/2021,7,12904.87
1/9/2021,8,13547.19
1/9/2021,9,13863.36
1/9/2021,10,13674.82
1/9/2021,11,13429.48
1/9/2021,12,13165.14
1/9/2021,13,13110.32
1/9/2021,14,13325.8
1/9/2021,15,13767.85
1/9/2021,16,14405.38
1/9/2021,17,15377.57
1/9/2021,18,16217.32
1/9/2021,19,15999.72
1/9/2021,20,15470.7
1/9/2021,21,14866.24
1/9/2021,22,14377.81
1/9/2021,23,13586.97
1/9/2021,24,12769.16
1/10/2021,1,11906.71
1/10/2021,2,11699.12
1/10/2021,3,11616.35
1/10/2021,4,11562.44
1/10/2021,5,11673.82
1/10/2021,6,11974.19
1/10/2021,7,12225.7
1/10/2021,8,12766.68
1/10/2021,9,13003.76
1/10/2021,10,12757.11
1/10/2021,11,12335.85
1/10/2021,12,12131.15
1/10/2021,13,12179.34
1/10/2021,14,12320.94
1/10/2021,15,12753.51
1/10/2021,16,13622
1/10/2021,17,14958.32
1/10/2021,18,16179.44
1/10/2021,19,16089.68
1/10/2021,20,15591.2
1/10/2021,21,15009.83
1/10/2021,22,14244.13
1/10/2021,23,13354.72
1/10/2021,24,12577.66
1/11/2021,1,12208.8
1/11/2021,2,12282.98
1/11/2021,3,12261.62
1/11/2021,4,12381.26
1/11/2021,5,12482.62
1/11/2021,6,13189.09
1/11/2021,7,14656.14
1/11/2021,8,15778.05
1/11/2021,9,16160.79
1/11/2021,10,16140.76
1/11/2021,11,16052.18
1/11/2021,12,16099.39
1/11/2021,13,16013.2
1/11/2021,14,15987.12
1/11/2021,15,15930.46
1/11/2021,16,16031.1
1/11/2021,17,16663.62
1/11/2021,18,17411.7
1/11/2021,19,17091.89
1/11/2021,20,16493.18
1/11/2021,21,15692.76
1/11/2021,22,14744.98
1/11/2021,23,13698.19
1/11/2021,24,12881.84
1/12/2021,1,12688.89
1/12/2021,2,12717.98
1/12/2021,3,12811.73
1/12/2021,4,12866.4
1/12/2021,5,12924.03
1/12/2021,6,13346.99
1/12/2021,7,14383.27
1/12/2021,8,15434.23
1/12/2021,9,15631.76
1/12/2021,10,15246.94
1/12/2021,11,14667.22
1/12/2021,12,14141.87
1/12/2021,13,14255.23
1/12/2021,14,14569.31
1/12/2021,15,14800.13
1/12/2021,16,15123.79
1/12/2021,17,15924.44
1/12/2021,18,16925.1
1/12/2021,19,16702.63
1/12/2021,20,16059.52
1/12/2021,21,15311.5
1/12/2021,22,14386.92
1/12/2021,23,13454.96
1/12/2021,24,12580.77
1/13/2021,1,11950.7
1/13/2021,2,11777
1/13/2021,3,11675.83
1/13/2021,4,11704.49
1/13/2021,5,11929.29
1/13/2021,6,12487.85
1/13/2021,7,13849.54
1/13/2021,8,14946.56
1/13/2021,9,15076.78
1/13/2021,10,14530.55
1/13/2021,11,13952.95
1/13/2021,12,13831.24
1/13/2021,13,14007.81
1/13/2021,14,14337.69
1/13/2021,15,14901.36
1/13/2021,16,15166.1
1/13/2021,17,15861.89
1/13/2021,18,16699.76
1/13/2021,19,16425.99
1/13/2021,20,15814.22
1/13/2021,21,15042.45
1/13/2021,22,14119.15
1/13/2021,23,13041.62
1/13/2021,24,12401.94
1/14/2021,1,12177.19
1/14/2021,2,12045.26
1/14/2021,3,12088.87
1/14/2021,4,12090.79
1/14/2021,5,12152.75
1/14/2021,6,12704.26
1/14/2021,7,13784.32
1/14/2021,8,14678.5
1/14/2021,9,15145.16
1/14/2021,10,15129.31
1/14/2021,11,14998.25
1/14/2021,12,14952.47
1/14/2021,13,14813.94
1/14/2021,14,14950
1/14/2021,15,14979.83
1/14/2021,16,15093.47
1/14/2021,17,15701.42
1/14/2021,18,16533.44
1/14/2021,19,16305.84
1/14/2021,20,15649.29
1/14/2021,21,14922.67
1/14/2021,22,13991.32
1/14/2021,23,12913.6
1/14/2021,24,11966.12
1/15/2021,1,11629.29
1/15/2021,2,11507.4
1/15/2021,3,11448.47
1/15/2021,4,11610.93
1/15/2021,5,11496.14
1/15/2021,6,11964.12
1/15/2021,7,13243.95
1/15/2021,8,14379.94
1/15/2021,9,14697.35
1/15/2021,10,14401.5
1/15/2021,11,14098.17
1/15/2021,12,14174.41
1/15/2021,13,14322.4
1/15/2021,14,14309.68
1/15/2021,15,14411.13
1/15/2021,16,14591.64
1/15/2021,17,15298.78
1/15/2021,18,15982.13
1/15/2021,19,15739.7
1/15/2021,20,15166.57
1/15/2021,21,14550.89
1/15/2021,22,13786.71
1/15/2021,23,12859.75
1/15/2021,24,12324.52
1/16/2021,1,11335.49
1/16/2021,2,11084.17
1/16/2021,3,10891.95
1/16/2021,4,10818.44
1/16/2021,5,11140.36
1/16/2021,6,11281.38
1/16/2021,7,11580.35
1/16/2021,8,12304.1
1/16/2021,9,13156.72
1/16/2021,10,13846.9
1/16/2021,11,14261.65
1/16/2021,12,14281.84
1/16/2021,13,13962.06
1/16/2021,14,13585.47
1/16/2021,15,13380.15
1/16/2021,16,13669.06
1/16/2021,17,14374.26
1/16/2021,18,15074.91
1/16/2021,19,14961.57
1/16/2021,20,14337.42
1/16/2021,21,13741.52
1/16/2021,22,13075.47
1/16/2021,23,12353.53
1/16/2021,24,11603.52
1/17/2021,1,11036.28
1/17/2021,2,10677.11
1/17/2021,3,10513.91
1/17/2021,4,10434.33
1/17/2021,5,10539.37
1/17/2021,6,10834.14
1/17/2021,7,11300.1
1/17/2021,8,11850.96
1/17/2021,9,12172.3
1/17/2021,10,12137.63
1/17/2021,11,12274.97
1/17/2021,12,12264.29
1/17/2021,13,12613.44
1/17/2021,14,12927.55
1/17/2021,15,13148.26
1/17/2021,16,13626.98
1/17/2021,17,14519
1/17/2021,18,15443.55
1/17/2021,19,15272
1/17/2021,20,14659.19
1/17/2021,21,14029.54
1/17/2021,22,13185.24
1/17/2021,23,12325.38
1/17/2021,24,11499.77
1/18/2021,1,11193.01
1/18/2021,2,10834.16
1/18/2021,3,10759.3
1/18/2021,4,10869.88
1/18/2021,5,10979.55
1/18/2021,6,11429.44
1/18/2021,7,12510.61
1/18/2021,8,13377.33
1/18/2021,9,13527.64
1/18/2021,10,13152.3
1/18/2021,11,12926.55
1/18/2021,12,13155.94
1/18/2021,13,13476.78
1/18/2021,14,13651.4
1/18/2021,15,13854.55
1/18/2021,16,14294.64
1/18/2021,17,15257.42
1/18/2021,18,16389.48
1/18/2021,19,16193.18
1/18/2021,20,15584.9
1/18/2021,21,14909.69
1/18/2021,22,14047.55
1/18/2021,23,13080.8
1/18/2021,24,12227.24
1/19/2021,1,11959.52
1/19/2021,2,11928.17
1/19/2021,3,11874.56
1/19/2021,4,11919.88
1/19/2021,5,12055.14
1/19/2021,6,12796.22
1/19/2021,7,14128.08
1/19/2021,8,15207.45
1/19/2021,9,15231.66
1/19/2021,10,14551.76
1/19/2021,11,13920.72
1/19/2021,12,13856.16
1/19/2021,13,14028.34
1/19/2021,14,14158.55
1/19/2021,15,14538.22
1/19/2021,16,15019.63
1/19/2021,17,15788.76
1/19/2021,18,16773.81
1/19/2021,19,16589.32
1/19/2021,20,15979.92
1/19/2021,21,15235.22
1/19/2021,22,14312.92
1/19/2021,23,13289.4
1/19/2021,24,12413.07
1/20/2021,1,11824.57
1/20/2021,2,11499.9
1/20/2021,3,11344.54
1/20/2021,4,11356.76
1/20/2021,5,11673.87
1/20/2021,6,12482
1/20/2021,7,13817.18
1/20/2021,8,14970
1/20/2021,9,15409.64
1/20/2021,10,15429.03
1/20/2021,11,14950.49
1/20/2021,12,14511.81
1/20/2021,13,14193.8
1/20/2021,14,14360.83
1/20/2021,15,14696.63
1/20/2021,16,15108.92
1/20/2021,17,15959.87
1/20/2021,18,17007.38
