Date,HE,MWh,Fuel Price,Forward Reserve Threshold Price,Day of Week,Holiday
5/6/2023,14,8070,1.53,29.78,Sat,n
5/6/2023,15,8137,1.53,29.78,Sat,n
5/6/2023,16,8387,1.53,29.78,Sat,n
5/6/2023,17,9099,1.53,29.78,Sat,n
5/6/2023,18,10394,1.53,29.78,Sat,n
5/6/2023,19,10945,1.53,29.78,Sat,n
5/6/2023,20,11482,1.53,29.78,Sat,n
5/6/2023,21,11295,1.53,29.78,Sat,n
5/6/2023,22,11098,1.53,29.78,Sat,n
5/6/2023,23,10435,1.53,29.78,Sat,n
5/6/2023,24,9736,1.53,29.78,Sat,n
5/7/2023,1,8716,1.53,29.78,Sun,n
5/7/2023,2,8953,1.53,29.78,Sun,n
5/7/2023,3,8792,1.53,29.78,Sun,n
5/7/2023,4,8674,1.53,29.78,Sun,n
5/7/2023,5,8678,1.53,29.78,Sun,n
5/7/2023,6,8463,1.53,29.78,Sun,n
5/7/2023,7,8366,1.53,29.78,Sun,n
5/7/2023,8,8552,1.53,29.78,Sun,n
5/7/2023,9,8482,1.53,29.78,Sun,n
5/7/2023,10,7883,1.53,29.78,Sun,n
5/7/2023,11,8117,1.53,29.78,Sun,n
5/7/2023,12,8012,1.53,29.78,Sun,n
5/7/2023,13,8037,1.53,29.78,Sun,n
5/7/2023,14,8064,1.53,29.78,Sun,n
5/7/2023,15,8299,1.53,29.78,Sun,n
5/7/2023,16,8465,1.53,29.78,Sun,n
5/7/2023,17,9693,1.53,29.78,Sun,n
5/7/2023,18,10715,1.53,29.78,Sun,n
5/7/2023,19,11618,1.53,29.78,Sun,n
5/7/2023,20,11708,1.53,29.78,Sun,n
5/7/2023,21,11959,1.53,29.78,Sun,n
5/7/2023,22,11204,1.53,29.78,Sun,n
5/7/2023,23,10475,1.53,29.78,Sun,n
5/7/2023,24,9533,1.53,29.78,Sun,n
5/8/2023,1,9386,1.53,29.78,Mon,n
5/8/2023,2,9305,1.53,29.78,Mon,n
5/8/2023,3,9369,1.53,29.78,Mon,n
5/8/2023,4,9346,1.53,29.78,Mon,n
5/8/2023,5,9379,1.53,29.78,Mon,n
5/8/2023,6,9639,1.53,29.78,Mon,n
5/8/2023,7,10651,1.53,29.78,Mon,n
5/8/2023,8,11287,1.53,29.78,Mon,n
5/8/2023,9,10895,1.53,29.78,Mon,n
5/8/2023,10,9639,1.53,29.78,Mon,n
5/8/2023,11,9167,1.53,29.78,Mon,n
5/8/2023,12,9315,1.53,29.78,Mon,n
5/8/2023,13,8958,1.53,29.78,Mon,n
5/8/2023,14,9245,1.53,29.78,Mon,n
5/8/2023,15,9380,1.53,29.78,Mon,n
5/8/2023,16,9497,1.53,29.78,Mon,n
5/8/2023,17,10764,1.53,29.78,Mon,n
5/8/2023,18,11961,1.53,29.78,Mon,n
5/8/2023,19,12774,1.53,29.78,Mon,n
5/8/2023,20,12996,1.53,29.78,Mon,n
5/8/2023,21,13258,1.53,29.78,Mon,n
5/8/2023,22,12429,1.53,29.78,Mon,n
5/8/2023,23,11158,1.53,29.78,Mon,n
5/8/2023,24,9792,1.53,29.78,Mon,n
5/9/2023,1,9711,1.53,29.78,Tue,n
5/9/2023,2,9595,1.53,29.78,Tue,n
5/9/2023,3,9477,1.53,29.78,Tue,n
5/9/2023,4,9209,1.53,29.78,Tue,n
5/9/2023,5,9502,1.53,29.78,Tue,n
5/9/2023,6,10128,1.53,29.78,Tue,n
5/9/2023,7,10727,1.53,29.78,Tue,n
5/9/2023,8,11200,1.53,29.78,Tue,n
5/9/2023,9,10717,1.53,29.78,Tue,n
5/9/2023,10,9308,1.53,29.78,Tue,n
5/9/2023,11,9011,1.53,29.78,Tue,n
5/9/2023,12,8893,1.53,29.78,Tue,n
5/9/2023,13,9073,1.53,29.78,Tue,n
5/9/2023,14,9380,1.53,29.78,Tue,n
5/9/2023,15,9383,1.53,29.78,Tue,n
5/9/2023,16,9996,1.53,29.78,Tue,n
5/9/2023,17,10700,1.53,29.78,Tue,n
5/9/2023,18,11574,1.53,29.78,Tue,n
5/9/2023,19,12534,1.53,29.78,Tue,n
5/9/2023,20,12722,1.53,29.78,Tue,n
5/9/2023,21,12744,1.53,29.78,Tue,n
5/9/2023,22,12212,1.53,29.78,Tue,n
5/9/2023,23,11209,1.53,29.78,Tue,n
5/9/2023,24,9874,1.53,29.78,Tue,n
5/10/2023,1,9453,1.54,29.97,Wed,n
5/10/2023,2,9256,1.54,29.97,Wed,n
5/10/2023,3,9441,1.54,29.97,Wed,n
5/10/2023,4,9414,1.54,29.97,Wed,n
5/10/2023,5,9279,1.54,29.97,Wed,n
5/10/2023,6,9564,1.54,29.97,Wed,n
5/10/2023,7,10609,1.54,29.97,Wed,n
5/10/2023,8,11026,1.54,29.97,Wed,n
5/10/2023,9,10152,1.54,29.97,Wed,n
5/10/2023,10,8801,1.54,29.97,Wed,n
5/10/2023,11,8636,1.54,29.97,Wed,n
5/10/2023,12,8375,1.54,29.97,Wed,n
5/10/2023,13,8233,1.54,29.97,Wed,n
5/10/2023,14,8304,1.54,29.97,Wed,n
5/10/2023,15,8524,1.54,29.97,Wed,n
5/10/2023,16,9193,1.54,29.97,Wed,n
5/10/2023,17,10091,1.54,29.97,Wed,n
5/10/2023,18,11129,1.54,29.97,Wed,n
5/10/2023,19,11951,1.54,29.97,Wed,n
5/10/2023,20,12356,1.54,29.97,Wed,n
5/10/2023,21,12414,1.54,29.97,Wed,n
5/10/2023,22,11585,1.54,29.97,Wed,n
5/10/2023,23,10631,1.54,29.97,Wed,n
5/10/2023,24,9414,1.54,29.97,Wed,n
5/11/2023,1,10295,1.34,26.08,Thu,n
5/11/2023,2,9967,1.34,26.08,Thu,n
5/11/2023,3,9791,1.34,26.08,Thu,n
5/11/2023,4,9481,1.34,26.08,Thu,n
5/11/2023,5,9460,1.34,26.08,Thu,n
5/11/2023,6,9539,1.34,26.08,Thu,n
5/11/2023,7,10406,1.34,26.08,Thu,n
5/11/2023,8,10753,1.34,26.08,Thu,n
5/11/2023,9,10174,1.34,26.08,Thu,n
5/11/2023,10,9759,1.34,26.08,Thu,n
5/11/2023,11,9350,1.34,26.08,Thu,n
5/11/2023,12,9107,1.34,26.08,Thu,n
5/11/2023,13,9113,1.34,26.08,Thu,n
5/11/2023,14,9482,1.34,26.08,Thu,n
5/11/2023,15,10119,1.34,26.08,Thu,n
5/11/2023,16,10834,1.34,26.08,Thu,n
5/11/2023,17,11331,1.34,26.08,Thu,n
5/11/2023,18,12715,1.34,26.08,Thu,n
5/11/2023,19,13503,1.34,26.08,Thu,n
5/11/2023,20,13753,1.34,26.08,Thu,n
5/11/2023,21,13611,1.34,26.08,Thu,n
5/11/2023,22,13012,1.34,26.08,Thu,n
5/11/2023,23,11573,1.34,26.08,Thu,n
5/11/2023,24,10453,1.34,26.08,Thu,n
5/12/2023,1,10126,1.27,24.72,Fri,n
5/12/2023,2,10198,1.27,24.72,Fri,n
5/12/2023,3,9883,1.27,24.72,Fri,n
5/12/2023,4,9453,1.27,24.72,Fri,n
5/12/2023,5,9695,1.27,24.72,Fri,n
5/12/2023,6,10153,1.27,24.72,Fri,n
5/12/2023,7,10764,1.27,24.72,Fri,n
5/12/2023,8,11468,1.27,24.72,Fri,n
5/12/2023,9,11262,1.27,24.72,Fri,n
5/12/2023,10,10773,1.27,24.72,Fri,n
5/12/2023,11,10748,1.27,24.72,Fri,n
5/12/2023,12,10682,1.27,24.72,Fri,n
5/12/2023,13,10570,1.27,24.72,Fri,n
5/12/2023,14,10821,1.27,24.72,Fri,n
5/12/2023,15,11108,1.27,24.72,Fri,n
5/12/2023,16,11933,1.27,24.72,Fri,n
5/12/2023,17,13242,1.27,24.72,Fri,n
5/12/2023,18,13934,1.27,24.72,Fri,n
5/12/2023,19,14560,1.27,24.72,Fri,n
5/12/2023,20,14678,1.27,24.72,Fri,n
5/12/2023,21,14384,1.27,24.72,Fri,n
5/12/2023,22,13821,1.27,24.72,Fri,n
5/12/2023,23,12517,1.27,24.72,Fri,n
5/12/2023,24,10882,1.27,24.72,Fri,n
5/13/2023,1,9915,1.16,22.58,Sat,n
5/13/2023,2,9523,1.16,22.58,Sat,n
5/13/2023,3,9107,1.16,22.58,Sat,n
5/13/2023,4,8698,1.16,22.58,Sat,n
5/13/2023,5,8690,1.16,22.58,Sat,n
5/13/2023,6,8982,1.16,22.58,Sat,n
5/13/2023,7,9281,1.16,22.58,Sat,n
5/13/2023,8,9659,1.16,22.58,Sat,n
5/13/2023,9,9760,1.16,22.58,Sat,n
5/13/2023,10,9287,1.16,22.58,Sat,n
5/13/2023,11,9274,1.16,22.58,Sat,n
5/13/2023,12,9183,1.16,22.58,Sat,n
5/13/2023,13,9175,1.16,22.58,Sat,n
5/13/2023,14,9317,1.16,22.58,Sat,n
5/13/2023,15,9307,1.16,22.58,Sat,n
5/13/2023,16,9589,1.16,22.58,Sat,n
5/13/2023,17,10465,1.16,22.58,Sat,n
5/13/2023,18,11960,1.16,22.58,Sat,n
5/13/2023,19,12426,1.16,22.58,Sat,n
5/13/2023,20,12513,1.16,22.58,Sat,n
5/13/2023,21,12249,1.16,22.58,Sat,n
5/13/2023,22,11493,1.16,22.58,Sat,n
5/13/2023,23,10494,1.16,22.58,Sat,n
5/13/2023,24,9379,1.16,22.58,Sat,n
5/14/2023,1,9501,1.16,22.58,Sun,y
5/14/2023,2,8510,1.16,22.58,Sun,y
5/14/2023,3,8184,1.16,22.58,Sun,y
5/14/2023,4,8035,1.16,22.58,Sun,y
5/14/2023,5,8003,1.16,22.58,Sun,y
5/14/2023,6,8170,1.16,22.58,Sun,y
5/14/2023,7,8558,1.16,22.58,Sun,y
5/14/2023,8,8359,1.16,22.58,Sun,y
5/14/2023,9,8185,1.16,22.58,Sun,y
5/14/2023,10,7696,1.16,22.58,Sun,y
5/14/2023,11,7512,1.16,22.58,Sun,y
5/14/2023,12,7312,1.16,22.58,Sun,y
5/14/2023,13,7311,1.16,22.58,Sun,y
5/14/2023,14,7327,1.16,22.58,Sun,y
5/14/2023,15,7477,1.16,22.58,Sun,y
5/14/2023,16,7651,1.16,22.58,Sun,y
5/14/2023,17,8505,1.16,22.58,Sun,y
5/14/2023,18,10488,1.16,22.58,Sun,y
5/14/2023,19,11175,1.16,22.58,Sun,y
5/14/2023,20,11608,1.16,22.58,Sun,y
5/14/2023,21,11950,1.16,22.58,Sun,y
5/14/2023,22,11615,1.16,22.58,Sun,y
5/14/2023,23,10513,1.16,22.58,Sun,y
5/14/2023,24,9414,1.16,22.58,Sun,y
5/15/2023,1,9739,1.16,22.58,Mon,n
5/15/2023,2,9602,1.16,22.58,Mon,n
5/15/2023,3,9278,1.16,22.58,Mon,n
5/15/2023,4,8976,1.16,22.58,Mon,n
5/15/2023,5,9741,1.16,22.58,Mon,n
5/15/2023,6,10416,1.16,22.58,Mon,n
5/15/2023,7,10822,1.16,22.58,Mon,n
5/15/2023,8,11141,1.16,22.58,Mon,n
5/15/2023,9,10319,1.16,22.58,Mon,n
5/15/2023,10,9794,1.16,22.58,Mon,n
5/15/2023,11,9203,1.16,22.58,Mon,n
5/15/2023,12,9073,1.16,22.58,Mon,n
5/15/2023,13,8585,1.16,22.58,Mon,n
5/15/2023,14,8685,1.16,22.58,Mon,n
5/15/2023,15,8732,1.16,22.58,Mon,n
5/15/2023,16,9299,1.16,22.58,Mon,n
5/15/2023,17,10402,1.16,22.58,Mon,n
5/15/2023,18,11409,1.16,22.58,Mon,n
5/15/2023,19,12442,1.16,22.58,Mon,n
5/15/2023,20,12535,1.16,22.58,Mon,n
5/15/2023,21,12311,1.16,22.58,Mon,n
5/15/2023,22,11586,1.16,22.58,Mon,n
5/15/2023,23,10819,1.16,22.58,Mon,n
5/15/2023,24,9085,1.16,22.58,Mon,n
5/16/2023,1,9052,1.59,30.94,Tue,n
5/16/2023,2,8993,1.59,30.94,Tue,n
5/16/2023,3,8712,1.59,30.94,Tue,n
5/16/2023,4,8627,1.59,30.94,Tue,n
5/16/2023,5,8936,1.59,30.94,Tue,n
5/16/2023,6,9278,1.59,30.94,Tue,n
5/16/2023,7,10200,1.59,30.94,Tue,n
5/16/2023,8,10831,1.59,30.94,Tue,n
5/16/2023,9,10370,1.59,30.94,Tue,n
5/16/2023,10,9444,1.59,30.94,Tue,n
5/16/2023,11,9203,1.59,30.94,Tue,n
5/16/2023,12,8972,1.59,30.94,Tue,n
5/16/2023,13,9013,1.59,30.94,Tue,n
5/16/2023,14,9434,1.59,30.94,Tue,n
5/16/2023,15,9979,1.59,30.94,Tue,n
5/16/2023,16,10353,1.59,30.94,Tue,n
5/16/2023,17,11504,1.59,30.94,Tue,n
5/16/2023,18,12817,1.59,30.94,Tue,n
5/16/2023,19,13658,1.59,30.94,Tue,n
5/16/2023,20,13560,1.59,30.94,Tue,n
5/16/2023,21,13163,1.59,30.94,Tue,n
5/16/2023,22,12674,1.59,30.94,Tue,n
5/16/2023,23,11439,1.59,30.94,Tue,n
5/16/2023,24,10100,1.59,30.94,Tue,n
5/17/2023,1,10454,1.63,31.72,Wed,n
5/17/2023,2,10117,1.63,31.72,Wed,n
5/17/2023,3,9729,1.63,31.72,Wed,n
5/17/2023,4,9419,1.63,31.72,Wed,n
5/17/2023,5,9618,1.63,31.72,Wed,n
5/17/2023,6,9841,1.63,31.72,Wed,n
5/17/2023,7,10589,1.63,31.72,Wed,n
5/17/2023,8,10928,1.63,31.72,Wed,n
5/17/2023,9,10206,1.63,31.72,Wed,n
5/17/2023,10,9071,1.63,31.72,Wed,n
5/17/2023,11,8462,1.63,31.72,Wed,n
5/17/2023,12,8074,1.63,31.72,Wed,n
5/17/2023,13,7460,1.63,31.72,Wed,n
5/17/2023,14,7508,1.63,31.72,Wed,n
5/17/2023,15,7544,1.63,31.72,Wed,n
5/17/2023,16,8222,1.63,31.72,Wed,n
5/17/2023,17,9454,1.63,31.72,Wed,n
5/17/2023,18,10862,1.63,31.72,Wed,n
5/17/2023,19,11573,1.63,31.72,Wed,n
5/17/2023,20,12057,1.63,31.72,Wed,n
5/17/2023,21,12096,1.63,31.72,Wed,n
5/17/2023,22,11975,1.63,31.72,Wed,n
5/17/2023,23,11006,1.63,31.72,Wed,n
5/17/2023,24,9449,1.63,31.72,Wed,n
5/18/2023,1,9303,1.64,31.92,Thu,n
5/18/2023,2,9087,1.64,31.92,Thu,n
5/18/2023,3,8960,1.64,31.92,Thu,n
5/18/2023,4,9100,1.64,31.92,Thu,n
5/18/2023,5,9436,1.64,31.92,Thu,n
5/18/2023,6,10073,1.64,31.92,Thu,n
5/18/2023,7,11122,1.64,31.92,Thu,n
5/18/2023,8,11356,1.64,31.92,Thu,n
5/18/2023,9,10425,1.64,31.92,Thu,n
5/18/2023,10,9279,1.64,31.92,Thu,n
5/18/2023,11,8547,1.64,31.92,Thu,n
5/18/2023,12,8513,1.64,31.92,Thu,n
5/18/2023,13,8085,1.64,31.92,Thu,n
5/18/2023,14,8105,1.64,31.92,Thu,n
5/18/2023,15,7540,1.64,31.92,Thu,n
5/18/2023,16,8232,1.64,31.92,Thu,n
5/18/2023,17,9624,1.64,31.92,Thu,n
5/18/2023,18,11151,1.64,31.92,Thu,n
5/18/2023,19,11786,1.64,31.92,Thu,n
5/18/2023,20,12420,1.64,31.92,Thu,n
5/18/2023,21,12602,1.64,31.92,Thu,n
5/18/2023,22,11670,1.64,31.92,Thu,n
5/18/2023,23,10628,1.64,31.92,Thu,n
5/18/2023,24,9445,1.64,31.92,Thu,n
5/19/2023,1,9348,1.44,28.03,Fri,n
5/19/2023,2,9010,1.44,28.03,Fri,n
5/19/2023,3,8763,1.44,28.03,Fri,n
5/19/2023,4,8716,1.44,28.03,Fri,n
5/19/2023,5,9128,1.44,28.03,Fri,n
5/19/2023,6,9868,1.44,28.03,Fri,n
5/19/2023,7,10549,1.44,28.03,Fri,n
5/19/2023,8,10505,1.44,28.03,Fri,n
5/19/2023,9,10224,1.44,28.03,Fri,n
5/19/2023,10,9241,1.44,28.03,Fri,n
5/19/2023,11,8614,1.44,28.03,Fri,n
5/19/2023,12,8288,1.44,28.03,Fri,n
5/19/2023,13,7900,1.44,28.03,Fri,n
5/19/2023,14,8105,1.44,28.03,Fri,n
5/19/2023,15,7850,1.44,28.03,Fri,n
5/19/2023,16,8582,1.44,28.03,Fri,n
5/19/2023,17,9898,1.44,28.03,Fri,n
5/19/2023,18,10598,1.44,28.03,Fri,n
5/19/2023,19,11378,1.44,28.03,Fri,n
5/19/2023,20,11648,1.44,28.03,Fri,n
5/19/2023,21,11872,1.44,28.03,Fri,n
5/19/2023,22,11552,1.44,28.03,Fri,n
5/19/2023,23,10581,1.44,28.03,Fri,n
5/19/2023,24,9272,1.44,28.03,Fri,n
5/20/2023,1,8719,1.47,28.61,Sat,n
5/20/2023,2,8729,1.47,28.61,Sat,n
5/20/2023,3,8623,1.47,28.61,Sat,n
5/20/2023,4,8848,1.47,28.61,Sat,n
5/20/2023,5,8935,1.47,28.61,Sat,n
5/20/2023,6,8923,1.47,28.61,Sat,n
5/20/2023,7,9367,1.47,28.61,Sat,n
5/20/2023,8,9618,1.47,28.61,Sat,n
5/20/2023,9,10288,1.47,28.61,Sat,n
5/20/2023,10,10775,1.47,28.61,Sat,n
5/20/2023,11,10953,1.47,28.61,Sat,n
5/20/2023,12,10707,1.47,28.61,Sat,n
5/20/2023,13,10737,1.47,28.61,Sat,n
5/20/2023,14,10664,1.47,28.61,Sat,n
5/20/2023,15,10348,1.47,28.61,Sat,n
5/20/2023,16,10802,1.47,28.61,Sat,n
5/20/2023,17,10941,1.47,28.61,Sat,n
5/20/2023,18,11407,1.47,28.61,Sat,n
5/20/2023,19,11912,1.47,28.61,Sat,n
5/20/2023,20,11809,1.47,28.61,Sat,n
5/20/2023,21,11701,1.47,28.61,Sat,n
5/20/2023,22,11153,1.47,28.61,Sat,n
5/20/2023,23,10787,1.47,28.61,Sat,n
5/20/2023,24,9302,1.47,28.61,Sat,n
5/21/2023,1,9086,1.47,28.61,Sun,n
5/21/2023,2,8858,1.47,28.61,Sun,n
5/21/2023,3,8406,1.47,28.61,Sun,n
5/21/2023,4,8347,1.47,28.61,Sun,n
5/21/2023,5,8274,1.47,28.61,Sun,n
5/21/2023,6,8406,1.47,28.61,Sun,n
5/21/2023,7,8745,1.47,28.61,Sun,n
5/21/2023,8,9079,1.47,28.61,Sun,n
5/21/2023,9,9240,1.47,28.61,Sun,n
5/21/2023,10,8884,1.47,28.61,Sun,n
5/21/2023,11,8853,1.47,28.61,Sun,n
5/21/2023,12,8859,1.47,28.61,Sun,n
5/21/2023,13,8662,1.47,28.61,Sun,n
5/21/2023,14,8425,1.47,28.61,Sun,n
5/21/2023,15,8391,1.47,28.61,Sun,n
5/21/2023,16,8763,1.47,28.61,Sun,n
5/21/2023,17,10056,1.47,28.61,Sun,n
5/21/2023,18,11123,1.47,28.61,Sun,n
5/21/2023,19,12177,1.47,28.61,Sun,n
5/21/2023,20,12456,1.47,28.61,Sun,n
5/21/2023,21,13144,1.47,28.61,Sun,n
5/21/2023,22,12293,1.47,28.61,Sun,n
5/21/2023,23,10772,1.47,28.61,Sun,n
5/21/2023,24,9683,1.47,28.61,Sun,n
5/22/2023,1,9281,1.47,28.61,Mon,n
5/22/2023,2,9119,1.47,28.61,Mon,n
5/22/2023,3,8860,1.47,28.61,Mon,n
5/22/2023,4,8522,1.47,28.61,Mon,n
5/22/2023,5,8662,1.47,28.61,Mon,n
5/22/2023,6,9152,1.47,28.61,Mon,n
5/22/2023,7,10359,1.47,28.61,Mon,n
5/22/2023,8,10589,1.47,28.61,Mon,n
5/22/2023,9,10159,1.47,28.61,Mon,n
5/22/2023,10,9401,1.47,28.61,Mon,n
5/22/2023,11,8513,1.47,28.61,Mon,n
5/22/2023,12,8311,1.47,28.61,Mon,n
5/22/2023,13,8407,1.47,28.61,Mon,n
5/22/2023,14,8862,1.47,28.61,Mon,n
5/22/2023,15,8963,1.47,28.61,Mon,n
5/22/2023,16,9509,1.47,28.61,Mon,n
5/22/2023,17,11017,1.47,28.61,Mon,n
5/22/2023,18,11873,1.47,28.61,Mon,n
5/22/2023,19,12858,1.47,28.61,Mon,n
5/22/2023,20,12732,1.47,28.61,Mon,n
5/22/2023,21,12743,1.47,28.61,Mon,n
5/22/2023,22,12048,1.47,28.61,Mon,n
5/22/2023,23,10768,1.47,28.61,Mon,n
5/22/2023,24,9204,1.47,28.61,Mon,n
5/23/2023,1,9731,2.26,43.98,Tue,n
5/23/2023,2,9379,2.26,43.98,Tue,n
5/23/2023,3,9162,2.26,43.98,Tue,n
5/23/2023,4,9131,2.26,43.98,Tue,n
5/23/2023,5,9393,2.26,43.98,Tue,n
5/23/2023,6,10235,2.26,43.98,Tue,n
5/23/2023,7,10659,2.26,43.98,Tue,n
5/23/2023,8,11213,2.26,43.98,Tue,n
5/23/2023,9,10154,2.26,43.98,Tue,n
5/23/2023,10,8942,2.26,43.98,Tue,n
5/23/2023,11,8187,2.26,43.98,Tue,n
5/23/2023,12,8130,2.26,43.98,Tue,n
5/23/2023,13,7961,2.26,43.98,Tue,n
5/23/2023,14,8284,2.26,43.98,Tue,n
5/23/2023,15,8272,2.26,43.98,Tue,n
5/23/2023,16,8824,2.26,43.98,Tue,n
5/23/2023,17,10133,2.26,43.98,Tue,n
5/23/2023,18,11336,2.26,43.98,Tue,n
5/23/2023,19,12247,2.26,43.98,Tue,n
5/23/2023,20,12535,2.26,43.98,Tue,n
5/23/2023,21,12414,2.26,43.98,Tue,n
5/23/2023,22,11800,2.26,43.98,Tue,n
5/23/2023,23,10514,2.26,43.98,Tue,n
5/23/2023,24,8939,2.26,43.98,Tue,n
5/24/2023,1,8852,1.61,31.33,Wed,n
5/24/2023,2,8805,1.61,31.33,Wed,n
5/24/2023,3,8684,1.61,31.33,Wed,n
5/24/2023,4,8615,1.61,31.33,Wed,n
5/24/2023,5,8867,1.61,31.33,Wed,n
5/24/2023,6,9664,1.61,31.33,Wed,n
5/24/2023,7,10887,1.61,31.33,Wed,n
5/24/2023,8,11212,1.61,31.33,Wed,n
5/24/2023,9,10405,1.61,31.33,Wed,n
5/24/2023,10,9476,1.61,31.33,Wed,n
5/24/2023,11,8980,1.61,31.33,Wed,n
5/24/2023,12,9212,1.61,31.33,Wed,n
5/24/2023,13,9353,1.61,31.33,Wed,n
5/24/2023,14,9619,1.61,31.33,Wed,n
5/24/2023,15,9017,1.61,31.33,Wed,n
5/24/2023,16,9659,1.61,31.33,Wed,n
5/24/2023,17,11127,1.61,31.33,Wed,n
5/24/2023,18,12054,1.61,31.33,Wed,n
5/24/2023,19,12752,1.61,31.33,Wed,n
5/24/2023,20,12995,1.61,31.33,Wed,n
5/24/2023,21,13122,1.61,31.33,Wed,n
5/24/2023,22,12922,1.61,31.33,Wed,n
5/24/2023,23,11191,1.61,31.33,Wed,n
5/24/2023,24,9659,1.61,31.33,Wed,n
5/25/2023,1,9253,1.58,30.75,Thu,n
5/25/2023,2,8943,1.58,30.75,Thu,n
5/25/2023,3,8589,1.58,30.75,Thu,n
5/25/2023,4,8681,1.58,30.75,Thu,n
5/25/2023,5,9076,1.58,30.75,Thu,n
5/25/2023,6,9460,1.58,30.75,Thu,n
5/25/2023,7,10291,1.58,30.75,Thu,n
5/25/2023,8,10681,1.58,30.75,Thu,n
5/25/2023,9,9358,1.58,30.75,Thu,n
5/25/2023,10,8052,1.58,30.75,Thu,n
5/25/2023,11,7676,1.58,30.75,Thu,n
5/25/2023,12,7741,1.58,30.75,Thu,n
5/25/2023,13,7632,1.58,30.75,Thu,n
5/25/2023,14,7640,1.58,30.75,Thu,n
5/25/2023,15,7475,1.58,30.75,Thu,n
5/25/2023,16,8392,1.58,30.75,Thu,n
5/25/2023,17,9406,1.58,30.75,Thu,n
5/25/2023,18,10332,1.58,30.75,Thu,n
5/25/2023,19,11516,1.58,30.75,Thu,n
5/25/2023,20,12054,1.58,30.75,Thu,n
5/25/2023,21,12211,1.58,30.75,Thu,n
5/25/2023,22,11527,1.58,30.75,Thu,n
5/25/2023,23,10085,1.58,30.75,Thu,n
5/25/2023,24,8914,1.58,30.75,Thu,n
5/26/2023,1,9191,1.57,30.56,Fri,n
5/26/2023,2,9392,1.57,30.56,Fri,n
5/26/2023,3,9026,1.57,30.56,Fri,n
5/26/2023,4,9115,1.57,30.56,Fri,n
5/26/2023,5,9046,1.57,30.56,Fri,n
5/26/2023,6,9575,1.57,30.56,Fri,n
5/26/2023,7,10245,1.57,30.56,Fri,n
5/26/2023,8,10343,1.57,30.56,Fri,n
5/26/2023,9,9347,1.57,30.56,Fri,n
5/26/2023,10,8589,1.57,30.56,Fri,n
5/26/2023,11,8592,1.57,30.56,Fri,n
5/26/2023,12,8561,1.57,30.56,Fri,n
5/26/2023,13,8422,1.57,30.56,Fri,n
5/26/2023,14,8554,1.57,30.56,Fri,n
5/26/2023,15,8370,1.57,30.56,Fri,n
5/26/2023,16,9115,1.57,30.56,Fri,n
5/26/2023,17,10097,1.57,30.56,Fri,n
5/26/2023,18,11197,1.57,30.56,Fri,n
5/26/2023,19,11606,1.57,30.56,Fri,n
5/26/2023,20,12113,1.57,30.56,Fri,n
5/26/2023,21,12057,1.57,30.56,Fri,n
5/26/2023,22,11771,1.57,30.56,Fri,n
5/26/2023,23,10477,1.57,30.56,Fri,n
5/26/2023,24,9364,1.57,30.56,Fri,n
5/27/2023,1,8780,1.26,24.52,Sat,n
5/27/2023,2,8302,1.26,24.52,Sat,n
5/27/2023,3,8241,1.26,24.52,Sat,n
5/27/2023,4,8175,1.26,24.52,Sat,n
5/27/2023,5,8189,1.26,24.52,Sat,n
5/27/2023,6,8199,1.26,24.52,Sat,n
5/27/2023,7,8443,1.26,24.52,Sat,n
5/27/2023,8,8616,1.26,24.52,Sat,n
5/27/2023,9,8002,1.26,24.52,Sat,n
5/27/2023,10,7279,1.26,24.52,Sat,n
5/27/2023,11,8112,1.26,24.52,Sat,n
5/27/2023,12,8042,1.26,24.52,Sat,n
5/27/2023,13,7884,1.26,24.52,Sat,n
5/27/2023,14,7874,1.26,24.52,Sat,n
5/27/2023,15,7861,1.26,24.52,Sat,n
5/27/2023,16,7991,1.26,24.52,Sat,n
5/27/2023,17,9417,1.26,24.52,Sat,n
5/27/2023,18,10649,1.26,24.52,Sat,n
5/27/2023,19,11353,1.26,24.52,Sat,n
5/27/2023,20,11795,1.26,24.52,Sat,n
5/27/2023,21,11975,1.26,24.52,Sat,n
5/27/2023,22,11168,1.26,24.52,Sat,n
5/27/2023,23,10203,1.26,24.52,Sat,n
5/27/2023,24,9252,1.26,24.52,Sat,n
5/28/2023,1,8691,1.26,24.52,Sun,n
5/28/2023,2,8563,1.26,24.52,Sun,n
5/28/2023,3,8403,1.26,24.52,Sun,n
5/28/2023,4,8320,1.26,24.52,Sun,n
5/28/2023,5,8319,1.26,24.52,Sun,n
5/28/2023,6,8398,1.26,24.52,Sun,n
5/28/2023,7,8782,1.26,24.52,Sun,n
5/28/2023,8,8351,1.26,24.52,Sun,n
5/28/2023,9,8398,1.26,24.52,Sun,n
5/28/2023,10,7985,1.26,24.52,Sun,n
5/28/2023,11,7854,1.26,24.52,Sun,n
5/28/2023,12,8331,1.26,24.52,Sun,n
5/28/2023,13,8466,1.26,24.52,Sun,n
5/28/2023,14,8716,1.26,24.52,Sun,n
5/28/2023,15,8620,1.26,24.52,Sun,n
5/28/2023,16,9842,1.26,24.52,Sun,n
5/28/2023,17,11267,1.26,24.52,Sun,n
5/28/2023,18,12583,1.26,24.52,Sun,n
5/28/2023,19,13308,1.26,24.52,Sun,n
5/28/2023,20,13586,1.26,24.52,Sun,n
5/28/2023,21,13528,1.26,24.52,Sun,n
